138, 0.000238, 0.000150
139, 0.000236, 0.000151
140, 0.000235, 0.000147
141, 0.000236, 0.000150
142, 0.000231, 0.000142
143, 0.000237, 0.000142
144, 0.000238, 0.000143
145, 0.000241, 0.000150
146, 0.000242, 0.000147
147, 0.000233, 0.000142
148, 0.000231, 0.000142
149, 0.000238, 0.000143
150, 0.000211, 0.000135
151, 0.000211, 0.000133
152, 0.000218, 0.000132
153, 0.000215, 0.000130
154, 0.000218, 0.000130
155, 0.000220, 0.000131
156, 0.000206, 0.000129
157, 0.000208, 0.000128
158, 0.000206, 0.000126
159, 0.000204, 0.000127
160, 0.000209, 0.000127
161, 0.000207, 0.000127
162, 0.000210, 0.000129
163, 0.000205, 0.000127
164, 0.000205, 0.000127
165, 0.000214, 0.000128
166, 0.000214, 0.000126
167, 0.000208, 0.000125
168, 0.000206, 0.000126
169, 0.000209, 0.000126
170, 0.000218, 0.000128
171, 0.000203, 0.000125
172, 0.000208, 0.000125
173, 0.000203, 0.000126
174, 0.000206, 0.000125
175, 0.000206, 0.000127
176, 0.000201, 0.000123
177, 0.000200, 0.000125
178, 0.000205, 0.000125
179, 0.000216, 0.000129
180, 0.000200, 0.000123
181, 0.000198, 0.000124
182, 0.000196, 0.000124
183, 0.000202, 0.000123
184, 0.000199, 0.000122
185, 0.000206, 0.000126
186, 0.000195, 0.000123
187, 0.000197, 0.000124
188, 0.000195, 0.000124
189, 0.000203, 0.000123
190, 0.000199, 0.000122
191, 0.000205, 0.000122
192, 0.000207, 0.000123
193, 0.000205, 0.000124
194, 0.000198, 0.000122
195, 0.000196, 0.000123
196, 0.000197, 0.000122
197, 0.000204, 0.000122
198, 0.000204, 0.000123
199, 0.000196, 0.000123
200, 0.000203, 0.000122
201, 0.000200, 0.000122
202, 0.000196, 0.000122
203, 0.000195, 0.000121
204, 0.000200, 0.000122
205, 0.000202, 0.000121
206, 0.000195, 0.000121
207, 0.000201, 0.000123
208, 0.000198, 0.000122
209, 0.000194, 0.000121
210, 0.000209, 0.000121
211, 0.000215, 0.000126
212, 0.000206, 0.000122
213, 0.000196, 0.000122
214, 0.000197, 0.000120
215, 0.000209, 0.000122
216, 0.000198, 0.000121
217, 0.000192, 0.000120
218, 0.000191, 0.000121
219, 0.000199, 0.000120
220, 0.000196, 0.000119
221, 0.000189, 0.000119
222, 0.000199, 0.000120
223, 0.000191, 0.000119
224, 0.000196, 0.000118
225, 0.000202, 0.000121
226, 0.000202, 0.000119
227, 0.000191, 0.000118
228, 0.000197, 0.000119
229, 0.000204, 0.000122
230, 0.000199, 0.000121
231, 0.000196, 0.000119
232, 0.000198, 0.000118
233, 0.000209, 0.000119
234, 0.000201, 0.000119
235, 0.000192, 0.000120
236, 0.000201, 0.000119
237, 0.000201, 0.000121
238, 0.000189, 0.000118
239, 0.000194, 0.000120
240, 0.000187, 0.000118
241, 0.000193, 0.000116
242, 0.000196, 0.000118
243, 0.000199, 0.000118
244, 0.000195, 0.000118
245, 0.000189, 0.000118
246, 0.000190, 0.000117
247, 0.000191, 0.000117
248, 0.000196, 0.000117
249, 0.000194, 0.000117
